Ticker,date,Risk,Sentiment,SanctionExposure,San_temp,SanctionRisk,SanctionSentiment,Total words,FirmTicker
خکمک,2020-04-22,2380.9523809523807,-14285.714285714284,0.0,0.0,0.0,0.0,42,خكمك
ولملت,2020-04-22,5555.555555555556,-14814.814814814814,0.0,0.0,0.0,0.0,54,ولملت
فولاد,2020-04-25,958.4664536741216,-12513.312034078808,0.0,0.0,0.0,0.0,3756,فولاد
کچاد,2020-04-23,569.6846388606307,-11088.50457782299,122.07527975584944,81.38351983723295,0.0,-325.5340793489318,4915,كچاد
زدشت,2020-04-27,1515.1515151515152,-10606.060606060606,0.0,0.0,0.0,0.0,66,زدشت
فباهنر,2020-04-21,1141.078838174274,-7572.614107883817,103.7344398340249,103.7344398340249,103.7344398340249,-726.1410788381743,964,فباهنر
اتکام,2020-04-20,2325.5813953488373,-9302.32558139535,0.0,0.0,0.0,0.0,43,اتكام
شکربن,2020-04-25,1886.7924528301885,-15094.339622641508,0.0,0.0,0.0,0.0,53,شكربن
خاذین,2020-04-26,0.0,-8750.0,0.0,0.0,0.0,0.0,80,خاذين
صبا,2020-04-25,0.0,-6666.666666666667,0.0,0.0,0.0,0.0,45,صبا
شبندر,2020-05-02,646.8305304010349,-17464.424320827944,258.732212160414,258.732212160414,0.0,-1811.125485122898,773,شبندر
خریخت,2020-04-28,0.0,-10526.315789473683,0.0,0.0,0.0,0.0,38,خريخت
درازک,2020-05-03,0.0,-12142.857142857143,0.0,0.0,0.0,0.0,140,درازك
حریل,2020-05-02,1016.260162601626,-10569.105691056911,0.0,0.0,0.0,0.0,984,حريل
تایرا,2020-04-26,571.4285714285714,-11885.714285714286,342.8571428571429,0.0,0.0,0.0,875,تايرا
وپارس,2020-05-04,0.0,-5263.157894736842,0.0,0.0,0.0,0.0,19,وپارس
پخش,2020-04-20,0.0,-14285.714285714284,0.0,0.0,0.0,0.0,56,پخش
دتولید,2020-05-03,1417.004048582996,-10526.315789473683,0.0,0.0,0.0,0.0,494,دتوليد
کخاک,2020-04-26,1308.9005235602094,-10732.984293193718,523.5602094240838,523.5602094240838,0.0,-1570.6806282722514,382,كخاك
تاپیکو,2020-04-25,1135.0737797956867,-12485.811577752553,56.75368898978434,0.0,0.0,0.0,1762,تاپيكو
وتوسم,2020-04-30,0.0,-8771.929824561403,0.0,0.0,0.0,0.0,57,وتوسم
وصندوق,2020-04-20,476.1904761904762,-11904.761904761905,95.23809523809524,95.23809523809524,0.0,-333.3333333333333,2100,وصندوق
وبصادر,2020-04-29,0.0,0.0,0.0,0.0,0.0,0.0,14,وبصادر
فاراک,2020-04-27,1250.0,-16250.0,0.0,0.0,0.0,0.0,80,فاراك
حفارس,2020-04-29,1785.7142857142856,-11607.142857142857,0.0,0.0,0.0,0.0,112,حفارس
تبرک,2020-04-29,1162.7906976744189,-11627.906976744183,0.0,0.0,0.0,0.0,86,تبرك
البرز,2020-05-03,2702.702702702703,-13513.513513513515,0.0,0.0,0.0,0.0,37,البرز
خدیزل,2020-04-26,2000.0,-14000.0,0.0,0.0,0.0,0.0,50,خديزل
کاوه,2020-04-26,683.6397925506836,-11551.15511551155,165.01650165016505,141.44271570014143,23.573785950023574,-518.6232909005187,4242,كاوه
وتجارت,2020-04-30,673.6526946107784,-14221.556886227543,0.0,0.0,0.0,0.0,1336,وتجارت
غنوش,2020-04-29,0.0,-15217.391304347826,0.0,0.0,0.0,0.0,46,غنوش
تپمپی,2020-05-03,2083.333333333333,-14583.333333333332,0.0,0.0,0.0,0.0,48,تپمپي
سیدکو,2020-04-28,723.8883143743537,-8324.715615305067,51.706308169596696,51.706308169596696,51.706308169596696,-206.8252326783868,1934,سيدكو
پاسا,2020-04-26,1310.043668122271,-11441.048034934498,0.0,0.0,0.0,0.0,1145,پاسا
چکاپا,2020-04-29,1129.9435028248588,-11158.19209039548,0.0,0.0,0.0,0.0,708,چكاپا
تلیسه,2020-04-25,0.0,-13377.926421404682,0.0,0.0,0.0,0.0,299,تليسه
وخارزم,2020-04-28,1315.7894736842104,-21052.631578947367,0.0,0.0,0.0,0.0,76,وخارزم
نوین,2020-04-20,7151.97956577267,-19540.229885057477,0.0,0.0,0.0,0.0,783,نوين
وپاسار,2020-04-26,1312.2171945701357,-12533.93665158371,0.0,0.0,0.0,0.0,2210,وپاسار
فایرا,2020-04-26,829.8755186721992,-14522.821576763485,0.0,0.0,0.0,0.0,241,فايرا
دی,2020-05-04,270.6359945872801,-12449.255751014884,0.0,0.0,0.0,0.0,739,دي
غمینو,2020-04-23,1265.8227848101264,-11392.40506329114,0.0,0.0,0.0,0.0,79,غمينو
جم پیلن,2020-05-03,2061.855670103093,-10996.56357388316,343.6426116838488,343.6426116838488,0.0,-1030.9278350515465,291,جم پيلن
وخارزم,2020-04-28,1282.051282051282,-19230.76923076923,0.0,0.0,0.0,0.0,78,وخارزم
وبملت,2020-05-02,730.5936073059362,-9558.599695585996,60.88280060882801,0.0,0.0,0.0,3285,وبملت
کهمدا,2020-05-03,429.1845493562232,-11587.982832618023,0.0,0.0,0.0,0.0,466,كهمدا
خکار,2020-04-27,1428.5714285714284,-7142.857142857142,0.0,0.0,0.0,0.0,70,خكار
وتجارت,2020-04-30,0.0,0.0,0.0,0.0,0.0,0.0,12,وتجارت
شراز,2020-04-29,735.2941176470588,-15073.529411764706,245.09803921568627,245.09803921568627,0.0,-1348.0392156862745,816,شراز
شاراک,2020-04-22,1191.391237509608,-9223.674096848576,115.29592621060722,115.29592621060722,38.43197540353575,-269.0238278247502,2602,شاراك
بکهنوج,2020-04-21,1294.498381877023,-9320.388349514564,97.0873786407767,97.0873786407767,64.72491909385113,-226.53721682847896,3090,بكهنوج
کخاک,2020-04-26,0.0,-7500.0,0.0,0.0,0.0,0.0,40,كخاك
فارس,2020-05-03,599.1611743559017,-11983.223487118035,0.0,0.0,0.0,0.0,1669,فارس
فخوز,2020-04-30,471.6981132075472,-11745.283018867924,165.0943396226415,141.50943396226415,47.16981132075472,-542.4528301886793,4240,فخوز
کساوه,2020-04-25,1148.7303506650544,-9492.140266021765,60.45949214026602,60.45949214026602,0.0,60.45949214026602,1654,كساوه
وبصادر,2020-04-29,356.50623885918003,-13725.49019607843,0.0,0.0,0.0,0.0,561,وبصادر
فاراک,2020-04-27,1298.7012987012988,-20779.22077922078,0.0,0.0,0.0,0.0,77,فاراك
اتکای,2020-05-02,3333.333333333333,-6666.666666666667,0.0,0.0,0.0,0.0,30,اتكاي
خاهن,2020-04-29,970.8737864077668,-15533.980582524273,0.0,0.0,0.0,0.0,103,خاهن
ثفارس,2020-04-26,1408.4507042253522,-13380.281690140846,0.0,0.0,0.0,0.0,142,ثفارس
تاصیکو,2020-05-02,271.00271002710025,-10840.108401084011,1084.010840108401,542.0054200542005,0.0,-1084.010840108401,369,تاصيكو
وسینا,2020-04-20,164.4736842105263,-8059.210526315789,0.0,0.0,0.0,0.0,608,وسينا
شفن,2020-05-02,468.9331770222743,-9730.363423212191,0.0,0.0,0.0,0.0,1706,شفن
خمحرکه,2020-04-28,0.0,-3296.703296703297,0.0,0.0,0.0,0.0,91,خمحركه
صبا,2020-04-25,0.0,-7692.307692307692,0.0,0.0,0.0,0.0,13,صبا
پکویر,2020-04-21,1121.8568665377177,-12147.001934235976,77.36943907156673,77.36943907156673,38.684719535783366,-425.531914893617,2585,پكوير
دانا,2020-04-27,2746.6937945066124,-12004.06917599186,0.0,0.0,0.0,0.0,983,دانا
غگلپا,2020-04-23,515.4639175257732,-10824.742268041236,0.0,0.0,0.0,0.0,194,غگلپا
وساپا,2020-04-29,980.3921568627452,-17647.058823529413,0.0,0.0,0.0,0.0,102,وساپا
فملی,2020-04-28,2272.727272727273,-18181.818181818184,0.0,0.0,0.0,0.0,44,فملي
تملت,2020-05-03,1282.051282051282,-15384.615384615385,0.0,0.0,0.0,0.0,78,تملت
شرانل,2020-05-02,1325.966850828729,-9171.270718232045,0.0,0.0,0.0,0.0,905,شرانل
هجرت,2020-05-02,0.0,-14285.714285714284,0.0,0.0,0.0,0.0,28,هجرت
وملی,2020-04-20,1111.111111111111,-8611.111111111111,0.0,0.0,0.0,0.0,720,وملي
رانفور,2020-04-25,1224.4897959183672,-11428.571428571428,0.0,0.0,0.0,0.0,735,رانفور
فاسمین,2020-04-21,1241.5933781686497,-11019.141231246766,155.1991722710812,103.46611484738747,103.46611484738747,-517.3305742369374,1933,فاسمين
ورنا,2020-05-02,2272.727272727273,-15909.09090909091,0.0,0.0,0.0,0.0,44,ورنا
